,"07:00","08:55","MJ","117527"
,"07:00","07:55","V","117527"
,"13:00","14:55","I","103806"
,"13:00","14:55","V","58131"
,"15:00","16:55","V","125000"
,"17:00","19:55","J","49972"
,"09:00","10:55","LI","83851"
,"15:00","16:55","MJ","49956"
,"13:00","14:55","J","117641"
,"13:00","13:55","V","44834"
,"15:00","15:55","V","44788"
,"09:00","10:55","M","87406"
,"09:00","09:55","J","87406"
,"17:00","18:55","MJ","63957"
,"15:00","16:55","L","79436"
,"07:00","09:55","V","126023"
,"13:00","14:55","LI","117584"
,"13:00","13:55","V","126009"
,"11:00","12:55","L","78704"
,"10:00","10:55","L","117595"
,"11:00","12:55","I","125984"
,"10:00","11:55","V","125985"
,"07:00","08:55","L","117587"
,"07:00","08:55","M","117591"
,"11:00","12:55","MJ","104039"
,"17:00","18:55","LI","44849"
,"09:00","10:55","I","104050"
,"14:00","14:55","V","42626"
,"15:00","16:55","MJ","42626"
,"13:00","14:55","MJ","50068"
,"15:00","16:55","I","104042"
,"09:00","09:55","L","78707"
,"19:00","19:55","L","94622"
,"19:00","19:55","I","93843"
,"13:00","13:55","V","104040"
,"13:00","13:55","M","117582"
,"10:00","10:55","I","78703"
,"13:00","13:55","L","78704"
,"17:00","17:55","M","87939"
,"09:00","09:55","M","104038"
,"16:00","18:55","M","117578"
,"11:00","12:55","L","117595"
,"13:00","13:55","I","125984"
,"12:00","12:55","V","125985"
,"13:00","13:55","V","104052"
,"15:00","17:55","L","125986"
,"13:00","13:55","M","82837"
,"13:00","13:55","M","92940"
,"13:00","13:55","J","104046"
,"13:00","13:55","I","104043"
,"20:00","20:55","J","104047"
,"20:00","20:55","V","104044"
,"09:00","09:55","L","117587"
,"19:00","19:55","I","117588"
,"09:00","09:55","M","117591"
,"07:00","09:55","V","46585"
,"09:00","09:55","L","46585"
,"15:00","17:55","J","50072"
,"17:00","17:55","M","50072"
,"15:00","17:55","V","46586"
,"17:00","17:55","J","46586"
,"18:00","20:55","J","50074"
,"20:00","20:55","V","50074"
,"11:00","12:55","M","42389"
,"08:00","09:55","L","42391"
,"13:00","14:55","J","42392"
,"16:00","17:55","L","42390"
,"13:00","14:55","L","58213"
,"11:00","12:55","V","124866"
,"07:00","08:55","L","117637"
,"09:00","10:55","M","117639"
,"19:00","19:55","J","52067"
,"13:00","13:55","I","50301"
,"17:00","17:55","J","50300"
,"10:00","10:55","M","63533"
,"11:00","12:55","MJ","42255"
,"19:00","20:55","LI","42260"
,"13:00","14:55","MJ","50298"
,"15:00","16:55","LI","43729"
,"17:00","18:55","L","43756"
,"17:00","17:55","I","43756"
,"15:00","15:55","V","45906"
,"09:00","10:55","L","43712"
,"09:00","09:55","I","43712"
,"15:00","16:55","M","43714"
,"15:00","15:55","J","43714"
,"07:00","08:55","M","57683"
,"09:00","09:55","V","57683"
,"10:00","10:55","M","79491"
,"17:00","17:55","V","52186"
,"13:00","14:55","I","50305"
,"07:00","08:55","LI","43721"
,"08:00","08:55","J","43721"
,"16:00","16:55","V","43719"
,"17:00","18:55","MJ","43719"
,"11:00","12:55","LI","43722"
,"07:00","07:55","J","43720"
,"13:00","13:55","V","63400"
,"16:00","16:55","J","43754"
,"09:00","09:55","J","63410"
,"13:00","14:55","L","60829"
,"13:00","16:55","S","102070"
,"09:00","10:55","MJ","43701"
,"09:00","09:55","V","43701"
,"17:00","18:55","MJ","43700"
,"17:00","17:55","V","43700"
,"13:00","14:55","V","50303"
,"09:00","10:55","I","43757"
,"10:00","10:55","V","43757"
,"14:00","14:55","J","43758"
,"15:00","16:55","M","43758"
,"11:00","12:55","LI","43730"
,"15:00","16:55","I","117531"
,"15:00","16:55","V","117531"
,"09:00","10:55","L","43703"
,"19:00","20:55","L","43702"
,"17:00","18:55","L","42521"
,"17:00","18:55","I","42521"
,"07:00","08:55","I","43706"
,"07:00","08:55","MJ","43726"
,"08:00","08:55","V","43726"
,"13:00","14:55","LI","63400"
,"11:00","12:55","MJ","43749"
,"19:00","20:55","MJ","43750"
,"15:00","15:55","L","104260"
,"07:00","08:55","L","43705"
,"15:00","16:55","J","43704"
,"11:00","12:55","V","60837"
,"09:00","12:55","S","79465"
,"17:00","18:55","J","131912"
,"13:00","14:55","I","92811"
,"13:00","13:55","M","127740"
,"09:00","10:55","V","56875"
,"10:00","10:55","I","56875"
,"19:00","20:55","I","56884"
,"19:00","19:55","V","56884"
,"07:00","08:55","V","60814"
,"09:00","10:55","M","63390"
,"17:00","18:55","L","76919"
,"13:00","14:55","J","117656"
,"13:00","14:55","L","43755"
,"11:00","12:55","M","63393"
,"18:00","20:55","M","103801"
,"09:00","09:55","I","83662"
,"11:00","12:55","L","117496"
,"11:00","12:55","IV","63949"
,"17:00","18:55","IV","43725"
,"09:00","10:55","J","63401"
,"07:00","08:55","MJ","63951"
,"15:00","16:55","MV","63952"
,"15:00","16:55","J","104260"
,"09:00","10:55","L","60827"
,"07:00","08:55","LI","63944"
,"15:00","16:55","LI","63945"
,"13:00","14:55","V","84481"
,"09:00","10:55","LI","42249"
,"09:00","10:55","MV","50295"
,"07:00","08:55","V","63390"
,"07:00","08:55","M","87443"
,"07:00","08:55","J","87443"
,"07:00","08:55","LI","79466"
,"15:00","16:55","LI","79467"
,"17:00","18:55","MJ","47603"
,"17:00","18:55","I","63964"
,"09:00","10:55","J","79491"
,"19:00","19:55","L","79492"
,"19:00","20:55","I","79492"
,"17:00","18:55","L","90304"
,"11:00","12:55","MJ","50321"
,"11:00","12:55","L","104262"
,"11:00","12:55","I","79485"
,"13:00","14:55","V","79486"
,"13:00","14:55","MJ","79489"
,"15:00","16:55","MJ","79490"
,"15:00","16:55","L","117607"
,"13:00","14:55","LI","65191"
,"14:00","14:55","V","65191"
,"19:00","19:55","M","50040"
,"19:00","20:55","J","50040"
,"17:00","18:55","L","60816"
,"11:00","12:55","L","63956"
,"07:00","08:55","MJ","79437"
,"09:00","10:55","LI","63392"
,"17:00","18:55","IV","94772"
,"08:00","08:55","V","79440"
,"15:00","16:55","I","125993"
,"15:00","15:55","V","125993"
,"19:00","20:55","L","131806"
,"19:00","19:55","I","131806"
,"07:00","08:55","LI","42540"
,"07:00","07:55","V","42540"
,"10:00","10:55","J","42549"
,"09:00","10:55","M","42546"
,"09:00","09:55","J","42546"
,"15:00","16:55","MJ","125998"
,"09:00","09:55","V","94990"
,"11:00","12:55","MI","42607"
,"11:00","11:55","J","42607"
,"13:00","14:55","MJ","63404"
,"13:00","13:55","V","63404"
,"13:00","15:55","V","65187"
,"11:00","12:55","L","91596"
,"11:00","11:55","I","91596"
,"19:00","20:55","L","92827"
,"19:00","19:55","I","92827"
,"17:00","18:55","L","44634"
,"17:00","17:55","I","44634"
,"12:00","13:55","I","83790"
,"18:00","20:55","V","42343"
,"11:00","12:55","J","46076"
,"13:00","14:55","L","63528"
,"13:00","14:55","M","125966"
,"13:00","13:55","J","125966"
,"15:00","16:55","M","77957"
,"11:00","12:55","M","117582"
,"15:00","16:55","LI","88835"
,"11:00","12:55","V","60825"
,"09:00","10:55","MJ","79451"
,"09:00","09:55","V","79451"
,"07:00","08:55","MJ","94990"
,"07:00","08:55","LI","79456"
,"07:00","07:55","V","79456"
,"09:00","10:55","LI","42627"
,"10:00","10:55","V","42627"
,"15:00","16:55","J","103819"
,"17:00","18:55","M","46391"
,"17:00","17:55","J","46391"
,"17:00","18:55","L","83786"
,"17:00","17:55","I","83786"
,"12:00","12:55","V","83790"
,"07:00","08:55","L","65192"
,"07:00","07:55","I","65192"
,"11:00","12:55","MJ","122645"
,"08:00","08:55","I","50090"
,"09:00","10:55","V","118778"
,"08:00","08:55","I","126019"
,"13:00","14:55","IV","117572"
,"15:00","16:55","MJ","63961"
,"16:00","16:55","V","63961"
,"17:00","18:55","MJ","79442"
,"18:00","18:55","V","79442"
,"09:00","10:55","L","42548"
,"09:00","09:55","I","42548"
,"15:00","15:55","I","117526"
,"09:00","10:55","MJ","72269"
,"13:00","14:55","LJ","42628"
,"07:00","08:55","M","111633"
,"07:00","08:55","V","72625"
,"15:00","16:55","L","49962"
,"11:00","12:55","LI","117589"
,"13:00","14:55","M","125952"
,"13:00","14:55","L","92811"
,"07:00","08:55","M","65189"
,"07:00","07:55","J","65189"
,"19:00","20:55","M","65190"
,"19:00","19:55","J","65190"
,"13:00","14:55","V","56869"
,"13:00","14:55","MJ","117804"
,"19:00","20:55","LIV","79433"
,"09:00","10:55","MJ","42385"
,"17:00","18:55","MJ","122646"
,"07:00","08:55","LI","79440"
,"11:00","12:55","J","104046"
,"11:00","12:55","I","104043"
,"13:00","14:55","I","42464"
,"11:00","12:55","L","118777"
,"15:00","16:55","MJ","117576"
,"11:00","12:55","M","42549"
,"09:00","10:55","LI","42594"
,"09:00","09:55","V","42594"
,"17:00","18:55","LI","79453"
,"17:00","17:55","V","79453"
,"15:00","16:55","LI","63525"
,"11:00","12:55","V","78690"
,"13:00","14:55","M","38444"
,"07:00","08:55","LI","38415"
,"07:00","07:55","V","38415"
,"13:00","14:55","LI","38414"
,"13:00","13:55","J","38414"
,"08:00","09:55","S","38428"
,"17:00","17:55","V","63391"
,"19:00","20:55","LI","63391"
,"11:00","12:55","L","92251"
,"10:00","11:55","V","38434"
,"15:00","16:55","V","38435"
,"11:00","12:55","I","38432"
,"15:00","16:55","I","38433"
,"09:00","10:55","MJ","38430"
,"17:00","18:55","MJ","38431"
,"15:00","16:55","L","125001"
,"07:00","08:55","M","38412"
,"08:00","08:55","J","38412"
,"17:00","18:55","L","38413"
,"17:00","17:55","I","38413"
,"09:00","10:55","LI","38417"
,"09:00","09:55","V","38417"
,"13:00","14:55","V","79455"
,"14:00","16:55","J","79455"
,"11:00","12:55","M","38421"
,"15:00","16:55","M","38420"
,"11:00","12:55","J","46942"
,"15:00","16:55","L","42309"
,"07:00","08:55","MJ","38422"
,"08:00","08:55","S","38422"
,"17:00","18:55","LI","38423"
,"17:00","17:55","V","38423"
,"07:00","08:55","LI","38419"
,"13:00","14:55","MJ","38418"
,"09:00","10:55","MJ","38437"
,"15:00","16:55","MJ","38436"
,"09:00","11:55","V","38459"
,"11:00","12:55","M","38459"
,"13:00","15:55","I","38460"
,"15:00","16:55","V","38460"
,"11:00","12:55","LI","38425"
,"12:00","12:55","V","38425"
,"17:00","18:55","MJ","38424"
,"14:00","14:55","V","42629"
,"09:00","10:55","L","38439"
,"09:00","09:55","I","38439"
,"13:00","14:55","L","38438"
,"13:00","13:55","V","38438"
,"17:00","18:55","M","131912"
,"15:00","16:55","V","117636"
,"11:00","12:55","M","46942"
,"07:00","08:55","M","124834"
,"07:00","08:55","J","124834"
,"12:00","12:55","V","58518"
,"15:00","16:55","I","42281"
,"15:00","16:55","J","42288"
,"15:00","16:55","L","127735"
,"09:00","12:55","S","58474"
,"09:00","10:55","L","42336"
,"09:00","10:55","M","42337"
,"15:00","16:55","M","94079"
,"13:00","14:55","I","76918"
,"18:00","19:55","V","87901"
,"10:00","10:55","V","49951"
,"09:00","10:55","I","49944"
,"09:00","09:55","V","49944"
,"17:00","17:55","V","42521"
,"17:00","18:55","L","125311"
,"17:00","17:55","I","125311"
,"11:00","11:55","V","42585"
,"09:00","10:55","J","79446"
,"20:00","20:55","V","79448"
,"13:00","14:55","M","42637"
,"14:00","14:55","J","42637"
,"07:00","07:55","L","42635"
,"07:00","08:55","I","42635"
,"19:00","20:55","L","42636"
,"19:00","19:55","I","42636"
,"11:00","12:55","I","42798"
,"13:00","14:55","V","42797"
,"11:00","12:55","J","124997"
,"11:00","12:55","L","124999"
,"13:00","13:55","L","103789"
,"19:00","20:55","J","103790"
,"17:00","18:55","J","124827"
,"15:00","16:55","MJ","44788"
,"17:00","18:55","LI","125946"
,"09:00","10:55","MJ","44730"
,"07:00","08:55","I","125987"
,"07:00","07:55","V","125987"
,"15:00","16:55","I","42334"
,"13:00","14:55","M","63960"
,"13:00","14:55","LI","79441"
,"14:00","14:55","V","79441"
,"11:00","12:55","M","92940"
,"18:00","19:55","V","104044"
,"07:00","08:55","MJ","78706"
,"17:00","18:55","MJ","122715"
,"15:00","16:55","V","50316"
,"07:00","08:55","L","46585"
,"13:00","13:55","V","42628"
,"11:00","13:55","J","104049"
,"09:00","10:55","LIV","62965"
,"17:00","17:55","V","62966"
,"11:00","12:55","LV","117569"
,"12:00","12:55","I","117569"
,"19:00","20:55","MI","104045"
,"15:00","16:55","L","104042"
,"10:00","10:55","M","65143"
,"16:00","16:55","V","42275"
,"15:00","16:55","L","42281"
,"07:00","09:55","V","95634"
,"11:00","12:55","LI","76920"
,"13:00","14:55","J","124845"
,"07:00","09:55","M","49960"
,"13:00","14:55","L","124841"
,"17:00","17:55","V","49957"
,"10:00","10:55","L","103792"
,"11:00","12:55","M","103793"
,"11:00","11:55","J","103793"
,"19:00","20:55","V","103795"
,"08:00","10:55","J","00340"
,"07:00","09:55","I","42391"
,"15:00","18:55","I","46609"
,"19:00","20:55","M","92071"
,"19:00","20:55","J","92071"
,"14:00","16:55","M","117638"
,"15:00","16:55","J","117638"
,"13:00","14:55","I","117658"
,"14:00","14:55","V","58185"
,"17:00","18:55","J","63510"
,"18:00","18:55","V","63512"
,"17:00","18:55","M","42634"
,"17:00","18:55","L","90098"
,"10:00","11:55","V","76924"
,"19:00","20:55","I","76927"
,"12:00","13:55","V","58695"
,"15:00","15:55","V","49956"
,"13:00","14:55","LV","124831"
,"11:00","12:55","MJ","124844"
,"11:00","11:55","V","124844"
,"15:00","16:55","L","117682"
,"15:00","16:55","V","42378"
,"07:00","07:55","L","42391"
,"09:00","10:55","MJ","117650"
,"09:00","09:55","V","117650"
,"09:00","10:55","LI","117651"
,"10:00","10:55","V","117651"
,"17:00","18:55","LI","117653"
,"17:00","17:55","V","117653"
,"17:00","18:55","MJ","117654"
,"18:00","18:55","V","117654"
,"13:00","15:55","I","76930"
,"07:00","08:55","MJ","42523"
,"07:00","07:55","V","42523"
,"13:00","14:55","MJ","58185"
,"19:00","20:55","J","58775"
,"19:00","20:55","M","91018"
,"19:00","19:55","V","91018"
,"07:00","08:55","I","92562"
,"15:00","16:55","M","87162"
,"15:00","15:55","J","87162"
,"16:00","16:55","J","89095"
,"19:00","20:55","L","89095"
,"11:00","12:55","LI","124826"
,"13:00","14:55","V","117634"
,"15:00","16:55","L","117636"
,"09:00","10:55","LI","86145"
,"09:00","10:55","V","58533"
,"09:00","10:55","M","117681"
,"09:00","10:55","J","117681"
,"14:00","16:55","J","124846"
,"17:00","17:55","I","92363"
,"12:00","14:55","I","58213"
,"13:00","13:55","J","58822"
,"19:00","20:55","MV","42404"
,"15:00","16:55","V","89219"
,"17:00","18:55","MJ","87901"
,"07:00","08:55","MJ","104107"
,"19:00","20:55","J","79448"
,"18:00","18:55","V","42598"
,"19:00","20:55","LI","42598"
,"17:00","18:55","L","72219"
,"13:00","14:55","L","42629"
,"15:00","16:55","I","42796"
,"15:00","16:55","M","42791"
,"11:00","12:55","L","86104"
,"11:00","12:55","V","86104"
,"13:00","14:55","M","103789"
,"11:00","12:55","M","117642"
,"11:00","12:55","J","117642"
,"09:00","10:55","L","38440"
,"11:00","13:55","M","38440"
,"17:00","18:55","L","57559"
,"09:00","10:55","MI","62947"
,"15:00","16:55","J","78656"
,"17:00","18:55","I","78656"
,"09:00","12:55","S","104023"
,"13:00","14:55","LI","44198"
,"15:00","16:55","LV","63389"
,"15:00","16:55","I","42309"
,"08:00","09:55","V","42336"
,"11:00","12:55","IV","38427"
,"17:00","18:55","MJ","56877"
,"11:00","12:55","LJ","38426"
,"18:00","18:55","V","60818"
,"19:00","20:55","MJ","60818"
,"13:00","14:55","J","38428"
,"14:00","14:55","M","38428"
,"19:00","19:55","V","67949"
,"09:00","10:55","J","42381"
,"17:00","17:55","V","117503"
,"14:00","14:55","V","38424"
,"15:00","16:55","M","42620"
,"07:00","07:55","M","38454"
,"07:00","08:55","J","38454"
,"17:00","18:55","M","104026"
,"17:00","17:55","J","104026"
,"13:00","14:55","V","65859"
,"14:00","14:55","I","65859"
,"13:00","14:55","L","104027"
,"13:00","13:55","I","104027"
,"09:00","10:55","L","44599"
,"15:00","16:55","MJ","104025"
,"11:00","12:55","M","38451"
,"13:00","14:55","J","38451"
,"13:00","14:55","M","104230"
,"15:00","16:55","V","104230"
,"12:00","12:55","J","104032"
,"07:00","09:55","V","38452"
,"09:00","10:55","I","38452"
,"15:00","17:55","L","104024"
,"15:00","16:55","I","104024"
,"17:00","18:55","I","72219"
,"17:00","17:55","V","72219"
,"09:00","10:55","MJ","78684"
,"11:00","12:55","LI","38455"
,"09:00","12:55","S","125937"
,"09:00","10:55","V","127481"
,"14:00","16:55","I","57559"
,"13:00","13:55","M","38445"
,"11:00","12:55","I","42380"
,"15:00","16:55","J","125001"
,"11:00","12:55","M","57055"
,"17:00","18:55","I","117503"
,"13:00","13:55","V","42596"
,"17:00","18:55","J","42612"
,"07:00","08:55","L","63511"
,"09:00","11:55","S","104031"
,"09:00","10:55","MI","68175"
,"09:00","12:55","J","38456"
,"10:00","12:55","L","78686"
,"11:00","11:55","V","78686"
,"14:00","17:55","M","125940"
,"15:00","18:55","V","104028"
,"14:00","17:55","L","68216"
,"09:00","10:55","J","65143"
,"17:00","18:55","L","76947"
,"17:00","17:55","I","76947"
,"15:00","16:55","V","127482"
,"15:00","16:55","I","103797"
,"09:00","10:55","IV","65856"
,"15:00","16:55","MJ","117566"
,"14:00","14:55","V","77378"
,"17:00","18:55","J","63965"
,"09:00","10:55","M","44599"
,"11:00","12:55","I","117496"
,"11:00","11:55","J","57055"
,"11:00","12:55","V","104032"
,"12:00","13:55","M","58827"
,"12:00","12:55","J","58827"
,"13:00","14:55","J","125002"
,"14:00","14:55","M","125002"
,"16:00","16:55","L","102072"
,"11:00","12:55","L","42610"
,"13:00","14:55","LI","38416"
,"13:00","13:55","V","38416"
,"17:00","18:55","M","63512"
,"07:00","08:55","IV","65857"
,"09:00","10:55","L","65858"
,"11:00","13:55","M","38449"
,"11:00","12:55","V","38449"
,"15:00","16:55","L","89749"
,"15:00","17:55","I","89749"
,"09:00","10:55","IV","38457"
,"11:00","12:55","I","38448"
,"11:00","12:55","J","38448"
,"15:00","16:55","MJ","92176"
,"09:00","11:55","S","76944"
,"17:00","18:55","M","46855"
,"17:00","17:55","J","46855"
,"13:00","14:55","LV","38450"
,"19:00","20:55","LV","16756"
,"11:00","12:55","L","42587"
,"08:00","10:55","L","38446"
,"13:00","14:55","I","92259"
,"14:00","14:55","M","92259"
,"09:00","10:55","MJ","38447"
,"19:00","20:55","MJ","82904"
,"13:00","15:55","V","58645"
,"09:00","10:55","L","38445"
,"09:00","10:55","I","38445"
,"13:00","14:55","LI","38429"
,"11:00","12:55","MJ","77383"
,"13:00","14:55","MJ","77378"
,"09:00","10:55","MJ","38441"
,"15:00","16:55","LI","79431"
,"09:00","10:55","V","38443"
,"11:00","12:55","L","38443"
,"15:00","16:55","MJ","76942"
,"11:00","12:55","IV","38442"
,"17:00","18:55","MJ","78658"
,"17:00","18:55","LI","42584"
,"07:00","08:55","MJ","41786"
,"08:00","08:55","V","41786"
,"19:00","20:55","LI","78682"
,"19:00","19:55","V","78682"
,"17:00","18:55","M","46691"
,"18:00","20:55","J","46605"
,"17:00","18:55","L","102069"
,"18:00","18:55","V","102069"
,"15:00","16:55","MJ","46073"
,"11:00","12:55","J","46093"
,"09:00","10:55","IV","49716"
,"17:00","18:55","I","132017"
,"07:00","08:55","L","49618"
,"07:00","07:55","I","49618"
,"15:00","16:55","I","52260"
,"09:00","10:55","L","131928"
,"12:00","12:55","I","131928"
,"13:00","13:55","J","131929"
,"11:00","12:55","M","46652"
,"13:00","14:55","M","46655"
,"07:00","09:55","J","49699"
,"07:00","08:55","LI","44832"
,"13:00","14:55","M","46511"
,"13:00","14:55","J","46505"
,"15:00","16:55","M","46508"
,"17:00","18:55","M","46507"
,"11:00","12:55","V","46514"
,"09:00","10:55","V","46512"
,"11:00","12:55","LI","104549"
,"15:00","16:55","JV","104550"
,"09:00","10:55","LI","104551"
,"13:00","14:55","IV","119763"
,"11:00","12:55","MJ","119764"
,"07:00","08:55","M","49641"
,"07:00","08:55","J","49638"
,"11:00","12:55","V","49635"
,"13:00","14:55","M","49639"
,"13:00","14:55","I","49643"
,"09:00","10:55","L","49640"
,"17:00","18:55","L","49636"
,"19:00","20:55","V","49637"
,"09:00","10:55","S","49642"
,"09:00","10:55","I","49634"
,"17:00","18:55","M","77282"
,"19:00","20:55","M","77283"
,"15:00","16:55","L","92723"
,"07:00","08:55","S","49650"
,"19:00","20:55","L","49648"
,"13:00","14:55","L","49651"
,"09:00","10:55","J","49644"
,"09:00","10:55","M","49646"
,"17:00","18:55","V","49649"
,"11:00","12:55","S","49645"
,"07:00","08:55","I","49647"
,"11:00","12:55","M","77284"
,"15:00","16:55","M","87255"
,"07:00","08:55","V","49631"
,"07:00","08:55","J","49630"
,"07:00","08:55","L","49626"
,"07:00","08:55","I","49627"
,"17:00","18:55","M","49629"
,"17:00","18:55","L","49632"
,"07:00","08:55","M","49633"
,"19:00","20:55","L","49628"
,"19:00","20:55","I","66103"
,"09:00","11:55","I","49662"
,"09:00","11:55","J","49660"
,"17:00","19:55","M","49661"
,"09:00","11:55","L","49663"
,"15:00","17:55","J","49655"
,"13:00","15:55","V","49657"
,"17:00","19:55","V","49656"
,"10:00","12:55","M","49658"
,"07:00","09:55","V","49659"
,"17:00","19:55","I","77278"
,"18:00","20:55","J","77279"
,"11:00","11:55","M","52124"
,"13:00","13:55","J","52132"
,"18:00","18:55","J","65956"
,"13:00","13:55","I","52125"
,"16:00","16:55","V","52116"
,"09:00","10:55","MJ","46420"
,"07:00","08:55","LI","43816"
,"11:00","12:55","MJ","72236"
,"07:00","08:55","MJ","43818"
,"13:00","14:55","J","50184"
,"09:00","10:55","L","50188"
,"13:00","14:55","L","50185"
,"07:00","08:55","L","65929"
,"19:00","20:55","L","65930"
,"09:00","10:55","M","121709"
,"11:00","12:55","MJ","43412"
,"07:00","08:55","J","104762"
,"07:00","08:55","VS","122785"
,"09:00","10:55","LI","78940"
,"17:00","18:55","LI","45844"
,"17:00","17:55","V","45844"
,"11:00","12:55","V","44830"
,"13:00","14:55","J","90954"
,"13:00","14:55","I","92681"
,"15:00","16:55","MJ","43527"
,"19:00","20:55","LI","43524"
,"11:00","12:55","LI","49845"
,"09:00","12:55","S","49844"
,"09:00","10:55","J","121665"
,"11:00","12:55","MJ","133085"
,"07:00","08:55","MJ","125035"
,"07:00","07:55","V","45846"
,"15:00","16:55","I","49885"
,"15:00","16:55","L","103851"
,"09:00","10:55","M","87133"
,"09:00","10:55","LI","49891"
,"15:00","15:55","V","49892"
,"07:00","10:55","V","125006"
,"07:00","08:55","LI","45846"
,"09:00","10:55","J","44827"
,"09:00","10:55","L","44853"
,"11:00","12:55","M","68122"
,"17:00","18:55","MJ","49822"
,"18:00","18:55","V","49822"
,"13:00","14:55","IV","125008"
,"15:00","16:55","LI","55436"
,"13:00","14:55","J","121698"
,"17:00","18:55","LI","125039"
,"15:00","16:55","MJ","49892"
,"07:00","08:55","LI","97739"
,"13:00","14:55","M","49876"
,"17:00","18:55","M","49842"
,"17:00","17:55","J","49842"
,"09:00","10:55","S","105883"
,"11:00","12:55","I","120467"
,"09:00","10:55","LI","49875"
,"17:00","18:55","MJ","43424"
,"07:00","08:55","MJ","125019"
,"13:00","14:55","LI","125020"
,"11:00","12:55","L","55446"
,"09:00","10:55","MJ","53896"
,"11:00","12:55","MJ","61555"
,"19:00","21:55","J","49572"
,"07:00","08:55","M","78087"
,"07:00","07:55","J","78087"
,"19:00","21:55","L","49489"
,"15:00","16:55","J","49488"
,"17:00","19:55","M","49485"
,"07:00","09:55","L","49490"
,"11:00","12:55","V","49487"
,"07:00","09:55","S","49492"
,"13:00","14:55","LI","67820"
,"15:00","16:55","LI","53885"
,"07:00","10:55","V","71251"
,"11:00","11:55","V","49741"
,"13:00","14:55","J","49808"
,"09:00","10:55","L","49811"
,"19:00","20:55","J","49813"
,"13:00","14:55","I","49818"
,"07:00","08:55","M","49814"
,"19:00","20:55","M","49815"
,"13:00","14:55","L","49817"
,"07:00","08:55","I","49816"
,"09:00","10:55","I","49819"
,"13:00","14:55","V","49799"
,"19:00","20:55","I","49793"
,"17:00","18:55","M","49801"
,"07:00","08:55","J","49797"
,"19:00","20:55","V","78929"
,"15:00","16:55","I","44825"
,"11:00","12:55","I","44826"
,"07:00","08:55","V","71496"
,"09:00","10:55","J","93092"
,"17:00","18:55","LI","120472"
,"07:00","08:55","L","49843"
,"15:00","16:55","M","49839"
,"16:00","16:55","J","49839"
,"07:00","08:55","LI","125025"
,"19:00","20:55","M","78943"
,"07:00","08:55","J","49803"
,"13:00","14:55","M","49804"
,"17:00","18:55","J","49807"
,"17:00","18:55","M","49812"
,"13:00","14:55","J","90157"
,"09:00","10:55","I","95951"
,"11:00","12:55","J","94167"
,"13:00","14:55","I","92224"
,"11:00","12:55","IV","78985"
,"15:00","16:55","LI","43410"
,"11:00","12:55","J","49873"
,"17:00","18:55","MJ","49856"
,"15:00","16:55","V","43427"
,"19:00","20:55","L","43427"
,"07:00","08:55","LI","125018"
,"15:00","16:55","MJ","43431"
,"09:00","10:55","IV","43430"
,"11:00","12:55","LV","43528"
,"13:00","14:55","MJ","125026"
,"11:00","12:55","V","49873"
,"12:00","13:55","S","44828"
,"09:00","10:55","I","44694"
,"19:00","20:55","V","59957"
,"07:00","08:55","L","55433"
,"15:00","16:55","L","44611"
,"15:00","16:55","I","44611"
,"07:00","10:55","S","125021"
,"11:00","12:55","MJ","133090"
,"07:00","08:55","LIV","55415"
,"09:00","10:55","MJ","133091"
,"09:00","12:55","S","72273"
,"09:00","10:55","LI","07703"
,"13:00","14:55","LI","86842"
,"11:00","12:55","MJ","134296"
,"11:00","12:55","I","44480"
,"11:00","12:55","LI","125004"
,"09:00","10:55","MJ","105885"
,"15:00","16:55","I","95383"
,"09:00","10:55","I","46610"
,"11:00","13:55","L","46637"
,"12:00","12:55","MJ","46640"
,"12:00","12:55","I","46640"
,"15:00","15:55","M","46641"
,"15:00","16:55","J","46641"
,"07:00","08:55","L","63796"
,"11:00","11:55","J","63796"
,"09:00","10:55","L","77256"
,"13:00","13:55","I","77256"
,"15:00","15:55","J","95383"
,"07:00","07:55","L","49669"
,"08:00","08:55","L","49669"
,"09:00","09:55","L","49669"
,"11:00","12:55","L","49665"
,"11:00","11:55","J","49665"
,"17:00","19:55","L","49670"
,"12:00","12:55","J","49666"
,"13:00","13:55","I","49666"
,"14:00","14:55","J","49666"
,"07:00","08:55","J","77257"
,"13:00","13:55","J","77257"
,"09:00","09:55","V","49677"
,"10:00","10:55","V","49677"
,"11:00","11:55","V","49677"
,"08:00","10:55","L","49675"
,"17:00","18:55","I","49676"
,"18:00","18:55","L","49676"
,"09:00","10:55","J","77259"
,"15:00","15:55","I","77259"
,"18:00","19:55","V","44756"
,"17:00","18:55","MJ","125312"
,"09:00","10:55","L","47007"
,"15:00","16:55","L","46263"
,"15:00","15:55","I","46263"
,"19:00","20:55","LI","46422"
,"11:00","12:55","MJ","104566"
,"11:00","11:55","V","104566"
,"13:00","14:55","L","42322"
,"13:00","13:55","I","42322"
,"19:00","20:55","MJ","104514"
,"07:00","08:55","LI","50237"
,"20:00","20:55","V","50258"
,"13:00","14:55","V","82723"
,"09:00","10:55","LI","50001"
,"09:00","09:55","V","50001"
,"13:00","14:55","M","42443"
,"13:00","13:55","J","42443"
,"09:00","10:55","MJ","104507"
,"17:00","18:55","MJ","104510"
,"16:00","16:55","I","131802"
,"11:00","12:55","LI","104543"
,"12:00","12:55","V","104543"
,"15:00","16:55","MJ","104544"
,"15:00","15:55","V","104544"
,"10:00","10:55","V","104528"
